"record_id","stem_id","installation","plot_id","date","cluster","tag","species","dbh","health","canopy","distance","azimuth","height","char","notes","scientific_name","functional_group","Genus","Species","Status","functional_group__1"
1266,1266,"blanding","j1",20180525,1187,NA,"QUHE",7.6,1,"u",11.7,320,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
1267,1267,"blanding","j1",20180525,1188,NA,"QUVI",45.2,1,"c",8.3,245,17.2,NA,NA,"Quercus virginiana","tree","Quercus","virginiana","native","tree"
1268,1268,"blanding","j1",20180525,1189,"1743","QUVI",40.3,1,"c",10.2,240,16.9,NA,NA,"Quercus virginiana","tree","Quercus","virginiana","native","tree"
1269,1269,"blanding","j1",20180525,1190,NA,"PIPA",18.9,1,"c",12,196,13.9,1.6,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1270,1270,"blanding","j1",20180525,1191,NA,"QUGE",9.8,2,"u",10,185,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1271,1271,"blanding","j1",20180525,1192,NA,"QUGE",12,3,"u",10,184,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1272,1272,"blanding","j1",20180525,1193,NA,"QUGE",11.1,1,"c",8.5,175,9.7,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1273,1273,"blanding","j1",20180525,1194,"1754","QUGE",14.2,1,"c",10.35,146,13.7,0.46,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1274,1274,"blanding","j1",20180525,1195,NA,"QUGE",13.5,1,"c",11.7,145,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1275,1275,"blanding","j1",20180525,1196,NA,"QUGE",8.4,1,"u",10.25,138,NA,0.34,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1276,1276,"blanding","j1",20180525,1197,NA,"QUGE",17.9,1,"c",9.3,132,NA,0.48,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1277,1277,"blanding","j1",20180525,1198,NA,"QUGE",6,1,"c",10.1,132,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1278,1278,"blanding","j1",20180525,1199,NA,"QUGE",16.8,1,"u",11.7,136,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1279,1279,"blanding","j1",20180525,1200,NA,"QUNI",5.7,1,"c",10.5,101,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1280,1280,"blanding","j1",20180525,1200,NA,"QUNI",9,1,"c",10.5,101,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1281,1281,"blanding","j1",20180525,1200,NA,"QUNI",8.2,1,"c",10.5,101,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1282,1282,"blanding","j1",20180525,1201,"1775","QUGE",29,1,"c",5.35,75,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1283,1283,"blanding","j1",20180525,1202,NA,"QUGE",13.2,1,"u",4,49,7.1,0.31,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1284,1284,"blanding","j1",20180525,1203,NA,"QUNI",3.5,1,"u",8.9,66,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1285,1285,"blanding","j1",20180525,1204,NA,"QUNI",4.2,1,"u",9,66,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1286,1286,"blanding","j1",20180525,1205,NA,"QUGE",22,1,"c",9.2,66,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1287,1287,"blanding","j1",20180525,1206,NA,"QUGE",26,1,"c",9.3,64,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1288,1288,"blanding","j1",20180525,1207,NA,"QUGE",23.5,1,"c",10,63,11.3,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1289,1289,"blanding","j1",20180525,1208,NA,"QUGE",8,1,"c",11.8,63,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1290,1290,"blanding","j1",20180525,1209,NA,"QUGE",25.5,1,"c",11.6,66,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1291,1291,"blanding","j1",20180525,1210,NA,"QUMY",6,1,"u",11.7,45,4.7,NA,"myrtle","Quercus myrtifolia","tree","Quercus","myrtifolia","native","tree"
1292,1292,"blanding","i1",20180525,1211,NA,"PIPA",11.6,2,"c",2.25,324,11.2,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1293,1293,"blanding","i1",20180525,1212,NA,"PIPA",10.4,1,"c",5.6,354,NA,0.81,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1294,1294,"blanding","i1",20180525,1213,"1709","QUNI",9.5,1,"c",5,316,10.5,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1295,1295,"blanding","i1",20180525,1214,NA,"QUNI",11.9,1,"c",7.6,299,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1296,1296,"blanding","i1",20180525,1215,NA,"QUNI",15.2,1,"c",9.2,0,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1297,1297,"blanding","i1",20180525,1216,NA,"QUNI",9,1,"c",11.6,4,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1298,1298,"blanding","i1",20180525,1217,NA,"QUNI",13.5,1,"c",12,5,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1299,1299,"blanding","i1",20180525,1218,NA,"PIPA",6,1,"c",12.6,3,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1300,1300,"blanding","i1",20180525,1219,NA,"QUNI",4.1,1,"u",8.2,339,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1301,1301,"blanding","i1",20180525,1220,NA,"QUNI",18.5,1,"c",7.8,338,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1302,1302,"blanding","i1",20180525,1221,NA,"QUGE",14.4,1,"c",7.2,335,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1303,1303,"blanding","i1",20180525,1222,NA,"QUGE",7,1,"c",7.7,329,11.1,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1304,1304,"blanding","i1",20180525,1223,NA,"QUGE",6.2,1,"c",8.2,332,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
1305,1305,"blanding","i1",20180525,1224,NA,"QUNI",17.6,1,"c",11.1,292,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1306,1306,"blanding","i1",20180525,1225,NA,"QUNI",9.7,1,"c",11.2,290,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1307,1307,"blanding","i1",20180525,1226,NA,"PIPA",13.5,1,"c",12.6,272,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1308,1308,"blanding","i1",20180525,1227,NA,"PIPA",14.5,1,"c",6.6,250,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1309,1309,"blanding","i1",20180525,1228,NA,"PIPA",13.8,1,"c",9.7,261,9.6,1.5,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1310,1310,"blanding","i1",20180525,1229,NA,"PIPA",14,1,"c",11.2,250,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1311,1311,"blanding","i1",20180525,1230,NA,"PIPA",15,1,"c",6.6,251,NA,1.4,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1312,1312,"blanding","i1",20180525,1231,NA,"PIPA",9.7,1,"c",2.3,252,NA,0.85,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1313,1313,"blanding","i1",20180525,1232,NA,"PIPA",4.9,1,"c",2.3,252,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1314,1314,"blanding","i1",20180525,1233,"1776","PIPA",8,1,"c",3.5,229,NA,0.57,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1315,1315,"blanding","i1",20180525,1234,NA,"PIPA",13,1,"c",5.6,221,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1316,1316,"blanding","i1",20180525,1235,NA,"PIPA",9.8,1,"c",8.5,241,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1317,1317,"blanding","i1",20180525,1236,NA,"PIPA",15,1,"c",7.7,212,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1318,1318,"blanding","i1",20180525,1237,NA,"PIPA",9.9,1,"c",9.7,211,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1319,1319,"blanding","i1",20180525,1238,NA,"QULA",3.3,1,"u",11.2,226,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
1320,1320,"blanding","i1",20180525,1239,NA,"QUNI",6.5,1,"c",6.7,185,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1321,1321,"blanding","i1",20180525,1240,NA,"QUHE",3.5,1,"c",18.5,190,NA,NA,"1:01 tree id drew","Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
1322,1322,"blanding","i1",20180525,1241,NA,"QUHE",6.6,1,"c",11.3,192,NA,NA,"1:01 tree id drew","Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
1323,1323,"blanding","i1",20180525,1242,NA,"QUNI",3.6,1,"c",4.8,164,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1324,1324,"blanding","i1",20180525,1243,NA,"QUNI",6.5,1,"c",5,164,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1325,1325,"blanding","i1",20180525,1244,NA,"QUNI",8,1,"c",5.8,170,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1326,1326,"blanding","i1",20180525,1245,NA,"QUNI",3.6,1,"c",6.4,162,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1327,1327,"blanding","i1",20180525,1246,NA,"QUNI",4.5,1,"c",6.5,172,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1328,1328,"blanding","i1",20180525,1247,NA,"QUNI",13.5,1,"c",7.6,176,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1329,1329,"blanding","i1",20180525,1248,NA,"QUNI",19,1,"c",7.6,177,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1330,1330,"blanding","i1",20180525,1249,NA,"QUNI",15.5,1,"c",5.6,160,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1331,1331,"blanding","i1",20180525,1250,NA,"PIPA",9.9,2,"c",1.6,107,NA,0.46,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1332,1332,"blanding","i1",20180525,1251,NA,"QUNI",7,1,"c",5.5,155,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1333,1333,"blanding","i1",20180525,1252,NA,"QUNI",6.5,1,"c",8.6,152,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1334,1334,"blanding","i1",20180525,1253,NA,"PIPA",3.2,3,"u",11,170,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1335,1335,"blanding","i1",20180525,1254,"1800","QUNI",15.5,1,"c",5.3,114,15.4,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1336,1336,"blanding","i1",20180525,1255,NA,"QUNI",14.5,1,"c",7,128,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1337,1337,"blanding","i1",20180525,1255,NA,"QUNI",9.2,1,"c",7,131,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1338,1338,"blanding","i1",20180525,1255,NA,"QUNI",10.5,1,"c",7,133,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1339,1339,"blanding","i1",20180525,1255,NA,"QUNI",11.5,1,"c",7,131,13.5,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1340,1340,"blanding","i1",20180525,1255,NA,"QUNI",9,0,"u",7,133,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1341,1341,"blanding","i1",20180525,1256,NA,"QUNI",18,1,"c",10.5,124,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1342,1342,"blanding","i1",20180525,1256,NA,"QUNI",16.5,1,"c",10.5,123,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1343,1343,"blanding","i1",20180525,1256,NA,"QUNI",13,1,"c",10.5,121,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1344,1344,"blanding","i1",20180525,1257,NA,"QUNI",9.7,1,"c",12.6,160,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1345,1345,"blanding","i1",20180525,1258,NA,"QUNI",6,1,"c",9,152,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1346,1346,"blanding","i1",20180525,1259,NA,"QUNI",4,1,"u",9.9,149,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1347,1347,"blanding","i1",20180525,1260,NA,"QUNI",4.4,1,"u",9.4,145,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1348,1348,"blanding","i1",20180525,1261,NA,"QUNI",6,1,"u",9.8,143,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1349,1349,"blanding","i1",20180525,1262,NA,"QUNI",3,1,"u",9.2,142,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1350,1350,"blanding","i1",20180525,1263,NA,"QUNI",9,1,"c",11.9,143,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1351,1351,"blanding","i1",20180525,1264,NA,"QUNI",9,1,"c",12.1,142,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1352,1352,"blanding","i1",20180525,1265,NA,"QUNI",3.5,1,"u",8.9,120,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1353,1353,"blanding","i1",20180525,1266,NA,"QUNI",3.3,0,"u",10,106,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1354,1354,"blanding","i1",20180525,1267,NA,"QUNI",23.5,1,"c",11.1,108,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1355,1355,"blanding","i1",20180525,1268,NA,"QUNI",6.8,1,"c",7.8,102,8.5,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1356,1356,"blanding","i1",20180525,1269,"1710","PIPA",6.6,1,"u",2.3,57,6.4,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1357,1357,"blanding","i1",20180525,1270,NA,"PIPA",6.5,3,"u",5.4,88,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1358,1358,"blanding","i1",20180525,1271,NA,"QUNI",7.8,1,"c",8,80,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1359,1359,"blanding","i1",20180525,1272,NA,"QUNI",10,1,"c",7.8,82,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1360,1360,"blanding","i1",20180525,1273,NA,"QUNI",6.8,1,"c",7.8,84,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1361,1361,"blanding","i1",20180525,1274,NA,"QUNI",7.7,1,"c",8.15,81,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1362,1362,"blanding","i1",20180525,1275,NA,"PIPA",9.5,1,"c",11.5,86,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1363,1363,"blanding","i1",20180525,1276,NA,"QUNI",9.5,2,"c",5.5,56,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1364,1364,"blanding","i1",20180525,1277,NA,"PIPA",4.5,1,"c",9,72,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1365,1365,"blanding","i1",20180525,1278,NA,"PIPA",8.6,1,"c",10.4,65,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1366,1366,"blanding","i1",20180525,1279,NA,"PIPA",10.5,1,"c",12.4,75,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1367,1367,"blanding","i1",20180525,1280,NA,"PIPA",9,1,"c",7.6,55,NA,0.84,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1368,1368,"blanding","i1",20180525,1281,NA,"PIPA",12.5,1,"c",11.9,60,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1369,1369,"blanding","i1",20180525,1282,NA,"QUHE",8.2,1,"c",10.5,55,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
1370,1370,"blanding","i1",20180525,1283,NA,"PIPA",9,3,"c",9.25,49,NA,1.28,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1371,1371,"blanding","i1",20180525,1284,NA,"QUNI",12.2,1,"c",4.3,28,11.5,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1372,1372,"blanding","i1",20180525,1285,NA,"PIPA",9.7,1,"c",11,45,9.9,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1373,1373,"blanding","i1",20180525,1286,NA,"QUHE",4,1,"c",12.1,48,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
1374,1374,"blanding","i1",20180525,1287,NA,"QUNI",5.6,1,"c",10.4,35,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1375,1375,"blanding","i1",20180525,1288,NA,"PIPA",5,2,"u",12.6,35,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1376,1376,"blanding","i1",20180525,1289,NA,"PIPA",4,0,"u",12.5,35,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
1377,1377,"blanding","i1",20180525,1290,NA,"QUNI",11.5,2,"c",10.7,30,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1378,1378,"blanding","i1",20180525,1291,NA,"QUNI",6.2,1,"c",11.4,24,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1379,1379,"blanding","i1",20180525,1292,NA,"QUNI",13.5,1,"c",12.3,19,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1380,1380,"blanding","i1",20180525,1293,NA,"QUNI",7,2,"c",10.8,21,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1381,1381,"blanding","i1",20180525,1294,NA,"QUNI",6,1,"c",10.6,15,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1382,1382,"blanding","i1",20180525,1295,NA,"QUNI",19.5,1,"c",8.3,16,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1383,1383,"blanding","i1",20180525,1296,NA,"QUNI",4.3,3,"u",18.9,9,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
1384,1384,"avonpark","a2",20180530,1297,"1706","PIEL",22.6,1,"d",8.55,189,19.2,3.2,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1385,1385,"avonpark","a2",20180530,1298,"1516","PIEL",32.5,1,"d",6.65,3,25.5,3.1,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1386,1386,"avonpark","a2",20180530,1299,"1515","PIEL",28.2,1,"d",8.9,53,22.6,3.5,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1387,1387,"avonpark","e2",20180529,1300,"1522","PIEL",24.6,1,"d",2.3,44,15.1,4.3,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1388,1388,"avonpark","e2",20180529,1301,"1524","PIEL",12,1,"i",10,11,11.5,2.1,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1389,1389,"avonpark","e2",20180529,1302,"1517","PIEL",12.9,1,"i",10.3,59,11.9,2.6,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1390,1390,"avonpark","e2",20180529,1303,NA,"PINUS",6.5,0,"u",9.1,41,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1391,1391,"avonpark","e2",20180529,1304,NA,"PINUS",8.9,0,"u",5,20,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1392,1392,"avonpark","e2",20180529,1305,NA,"PINUS",7.6,0,"u",9,30,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1393,1393,"avonpark","e2",20180529,1306,NA,"PINUS",5.6,0,"u",1.9,7,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1394,1394,"avonpark","e2",20180529,1307,NA,"PINUS",7.2,0,"u",6.5,88,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1395,1395,"avonpark","e2",20180529,1308,NA,"PIEL",29.9,1,"d",4.3,122,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1396,1396,"avonpark","e2",20180529,1309,NA,"PINUS",7.7,0,"u",6,132,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1397,1397,"avonpark","e2",20180529,1310,NA,"PINUS",8,0,"u",3.1,157,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1398,1398,"avonpark","e2",20180529,1311,NA,"PINUS",6.4,0,"u",5.1,168,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1399,1399,"avonpark","e2",20180529,1312,"1512","PIEL",24.9,1,"d",11.9,174,20.9,3.3,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1400,1400,"avonpark","e2",20180529,1313,NA,"PINUS",29,0,"d",12.2,191,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1401,1401,"avonpark","e2",20180529,1314,NA,"PINUS",7.7,0,"u",2.9,194,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1402,1402,"avonpark","e2",20180529,1315,NA,"PINUS",7.5,0,"u",2.9,259,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1403,1403,"avonpark","e2",20180529,1316,NA,"PINUS",8.3,0,"u",6.5,262,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1404,1404,"avonpark","e2",20180529,1317,"1513","PIEL",8.8,1,"u",5.6,284,8.6,1.1,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1405,1405,"avonpark","e2",20180529,1318,NA,"PINUS",6.4,0,"u",8.5,285,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1406,1406,"avonpark","e2",20180529,1319,NA,"PINUS",6.2,0,"u",9.8,289,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1407,1407,"avonpark","e2",20180529,1320,"1521","PITA",30.2,1,"d",12.6,270,21.3,3.8,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
1408,1408,"avonpark","e2",20180529,1321,NA,"PINUS",6.5,0,"u",5.5,296,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1409,1409,"avonpark","e2",20180529,1322,NA,"PINUS",5,0,"u",5.2,297,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1410,1410,"avonpark","e2",20180529,1323,NA,"PINUS",7.7,0,"u",9.1,310,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1411,1411,"avonpark","e2",20180529,1324,NA,"PINUS",8.5,0,"u",3.1,309,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1412,1412,"avonpark","e2",20180529,1325,NA,"PINUS",9,0,"u",4,332,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1413,1413,"avonpark","e2",20180529,1326,"1514","PINUS",12,3,"u",8.8,335,8.9,3.5,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1414,1413,"avonpark","e2",20180529,1327,"1518","PIEL",10,1,"u",10.3,346,10,2,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
1415,1415,"avonpark","e2",20180529,1328,NA,"PINUS",7.5,0,"u",11,351,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1416,1416,"avonpark","e2",20180529,1329,NA,"PINUS",8.5,0,"u",11.9,356,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1417,1417,"avonpark","e2",20180529,1330,NA,"PINUS",12,0,"u",9.6,356,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1418,1418,"avonpark","e2",20180529,1331,NA,"PINUS",8.9,0,"u",8.9,356,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1419,1419,"avonpark","e2",20180529,1332,NA,"PINUS",11.8,0,"u",9.9,5,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
1420,1420,"avonpark","e2",20180529,1333,NA,"PINUS",7.8,0,"u",10.9,5,NA,NA,NA,"Pinus spp.","tree","Pinus","spp.","native","tree"
