date,status,logger_id,days,rh_above_82_mins,rh_80_82_mins,rh_below_75_mins,rh_below_80_mins
2019-04-13,native,24,296,1015,35,335,390
2019-04-14,invaded,01,297,1305,65,0,70
2019-04-14,invaded,02,297,455,95,845,890
2019-04-14,invaded,03,297,1270,85,0,85
2019-04-14,invaded,04,297,1155,20,160,265
2019-04-14,invaded,05,297,425,55,925,960
2019-04-14,invaded,06,297,1160,50,115,230
2019-04-14,invaded,07,297,1095,55,180,290
2019-04-14,invaded,09,297,1140,40,120,260
2019-04-14,invaded,10,297,1100,55,105,285
2019-04-14,invaded,11,297,1115,90,100,235
2019-04-14,invaded,12,297,985,15,415,440
2019-04-14,native,13,297,1075,40,235,325
2019-04-14,native,14,297,1100,60,185,280
2019-04-14,native,15,297,1030,15,300,395
2019-04-14,native,16,297,1030,25,300,385
2019-04-14,native,17,297,1025,10,325,405
2019-04-14,native,19,297,290,70,865,1080
2019-04-14,native,20,297,1440,0,0,0
2019-04-14,native,21,297,1055,35,240,350
2019-04-14,native,22,297,1010,25,350,405
2019-04-14,native,23,297,1050,15,330,375
2019-04-14,native,24,297,1030,0,395,410
2019-04-15,invaded,01,298,845,45,420,550
2019-04-15,invaded,02,298,290,35,1020,1115
2019-04-15,invaded,03,298,1100,65,190,275
2019-04-15,invaded,04,298,925,40,420,480
2019-04-15,invaded,05,298,330,120,775,990
2019-04-15,invaded,06,298,915,45,370,480
2019-04-15,invaded,07,298,925,20,445,495
2019-04-15,invaded,09,298,970,35,260,435
2019-04-15,invaded,10,298,925,30,405,485
2019-04-15,invaded,11,298,860,25,515,555
2019-04-15,invaded,12,298,810,15,590,615
2019-04-15,native,13,298,1015,15,360,410
2019-04-15,native,14,298,980,30,360,430
2019-04-15,native,15,298,915,10,475,515
2019-04-15,native,16,298,945,20,450,475
2019-04-15,native,17,298,885,10,505,545
2019-04-15,native,19,298,255,35,1010,1150
2019-04-15,native,20,298,895,15,505,530
2019-04-15,native,21,298,980,10,395,450
2019-04-15,native,22,298,830,45,525,565
2019-04-15,native,23,298,955,20,430,465
2019-04-15,native,24,298,680,45,630,715
2019-04-16,invaded,01,299,590,35,700,815
2019-04-16,invaded,02,299,335,40,805,1065
2019-04-16,invaded,03,299,1075,35,125,330
2019-04-16,invaded,04,299,785,55,530,600
2019-04-16,invaded,05,299,240,55,1045,1145
2019-04-16,invaded,06,299,860,15,495,565
2019-04-16,invaded,07,299,870,25,410,545
2019-04-16,invaded,09,299,825,20,490,595
2019-04-16,invaded,10,299,815,20,570,605
2019-04-16,invaded,11,299,825,20,555,595
2019-04-16,invaded,12,299,785,20,605,635
2019-04-16,native,13,299,880,10,505,550
2019-04-16,native,14,299,845,15,525,580
2019-04-16,native,15,299,820,10,585,610
2019-04-16,native,16,299,860,15,535,565
2019-04-16,native,17,299,800,20,590,620
2019-04-16,native,19,299,620,55,665,765
2019-04-16,native,20,299,625,0,660,710
2019-04-16,native,21,299,880,15,500,545
2019-04-16,native,22,299,805,35,540,600
2019-04-16,native,23,299,890,10,475,540
2019-04-16,native,24,299,705,15,650,720
2019-04-17,invaded,01,300,660,5,645,775
2019-04-17,invaded,02,300,405,30,835,1005
2019-04-17,invaded,03,300,1115,60,60,265
2019-04-17,invaded,04,300,835,50,480,555
2019-04-17,invaded,05,300,250,55,1020,1135
2019-04-17,invaded,06,300,925,25,405,490
2019-04-17,invaded,07,300,870,35,425,535
2019-04-17,invaded,09,300,845,35,485,560
2019-04-17,invaded,10,300,800,30,560,610
2019-04-17,invaded,11,300,840,15,510,585
2019-04-17,invaded,12,300,780,15,605,645
2019-04-17,native,13,300,880,20,485,540
2019-04-17,native,14,300,865,20,485,555
2019-04-17,native,15,300,820,20,550,600
2019-04-17,native,16,300,885,15,480,540
2019-04-17,native,17,300,810,20,555,610
2019-04-17,native,19,300,680,50,580,710
2019-04-17,native,20,300,865,90,330,485
2019-04-17,native,21,300,880,10,490,550
2019-04-17,native,22,300,805,40,545,595
2019-04-17,native,23,300,840,20,520,580
2019-04-17,native,24,300,720,35,620,685
2019-04-18,invaded,01,301,1050,215,25,175
2019-04-18,invaded,02,301,450,65,855,925
2019-04-18,invaded,03,301,1020,50,325,370
2019-04-18,invaded,04,301,720,60,580,660
2019-04-18,invaded,05,301,250,65,1010,1125
2019-04-18,invaded,06,301,860,20,485,560
2019-04-18,invaded,07,301,755,45,555,640
2019-04-18,invaded,09,301,740,35,605,665
2019-04-18,invaded,10,301,695,30,640,715
2019-04-18,invaded,11,301,795,25,575,620
2019-04-18,invaded,12,301,705,20,660,715
2019-04-18,native,13,301,810,20,580,610
2019-04-18,native,14,301,805,20,560,615
2019-04-18,native,15,301,745,35,615,660
2019-04-18,native,16,301,830,25,540,585
2019-04-18,native,17,301,730,35,630,675
2019-04-18,native,19,301,620,65,660,755
2019-04-18,native,20,301,1045,40,195,355
2019-04-18,native,21,301,790,25,550,625
2019-04-18,native,22,301,695,40,625,705
2019-04-18,native,23,301,745,25,615,670
2019-04-18,native,24,301,635,25,705,780
2019-04-19,invaded,01,302,1140,55,175,245
2019-04-19,invaded,02,302,185,20,870,1235
2019-04-19,invaded,03,302,1440,0,0,0
2019-04-19,invaded,04,302,1440,0,0,0
2019-04-19,invaded,05,302,110,25,1290,1305
2019-04-19,invaded,06,302,1440,0,0,0
2019-04-19,invaded,07,302,1440,0,0,0
2019-04-19,invaded,09,302,1440,0,0,0
2019-04-19,invaded,10,302,1440,0,0,0
2019-04-19,invaded,11,302,1440,0,0,0
2019-04-19,invaded,12,302,1440,0,0,0
2019-04-19,native,13,302,1440,0,0,0
2019-04-19,native,14,302,1440,0,0,0
2019-04-19,native,15,302,1440,0,0,0
2019-04-19,native,16,302,1440,0,0,0
2019-04-19,native,17,302,1440,0,0,0
2019-04-19,native,19,302,690,65,450,685
2019-04-19,native,20,302,1315,20,75,105
2019-04-19,native,21,302,1440,0,0,0
2019-04-19,native,22,302,1440,0,0,0
2019-04-19,native,23,302,1440,0,0,0
2019-04-19,native,24,302,1440,0,0,0
2019-04-20,invaded,02,303,55,140,610,1245
2019-04-20,invaded,03,303,1440,0,0,0
2019-04-20,invaded,04,303,1435,5,0,0
2019-04-20,invaded,06,303,1440,0,0,0
2019-04-20,invaded,07,303,1440,0,0,0
2019-04-20,invaded,09,303,1440,0,0,0
2019-04-20,invaded,10,303,1440,0,0,0
2019-04-20,invaded,11,303,1440,0,0,0
2019-04-20,invaded,12,303,1070,25,225,345
2019-04-20,native,13,303,1235,70,65,135
2019-04-20,native,14,303,1320,35,15,85
2019-04-20,native,15,303,1435,5,0,0
2019-04-20,native,16,303,1010,10,360,420
2019-04-20,native,17,303,935,20,425,485
2019-04-20,native,19,303,700,70,510,670
2019-04-20,native,20,303,35,55,1170,1350
2019-04-20,native,21,303,1440,0,0,0
2019-04-20,native,22,303,925,15,355,500
2019-04-20,native,23,303,860,100,15,480
2019-04-20,native,24,303,855,25,515,560
2019-04-21,invaded,01,304,65,65,240,355
2019-04-21,invaded,02,304,615,120,495,705
2019-04-21,invaded,03,304,1245,95,20,100
2019-04-21,invaded,04,304,1000,30,350,410
2019-04-21,invaded,06,304,1195,90,10,155
2019-04-21,invaded,07,304,990,40,305,410
2019-04-21,invaded,09,304,1110,120,135,210
2019-04-21,invaded,10,304,1070,5,320,365
2019-04-21,invaded,11,304,985,10,360,445
2019-04-21,invaded,12,304,875,5,545,560
2019-04-21,native,13,304,930,15,445,495
2019-04-21,native,14,304,875,15,460,550
2019-04-21,native,15,304,955,25,425,460
2019-04-21,native,16,304,900,10,510,530
2019-04-21,native,17,304,875,10,530,555
2019-04-21,native,19,304,595,35,635,810
2019-04-21,native,20,304,665,15,630,675
2019-04-21,native,21,304,1000,20,345,420
2019-04-21,native,22,304,840,30,525,570
2019-04-21,native,23,304,950,15,445,475
2019-04-21,native,24,304,745,15,630,680
2019-04-22,invaded,01,305,800,0,160,160
2019-04-22,invaded,02,305,300,65,930,1075
2019-04-22,invaded,03,305,1060,30,165,350
2019-04-22,invaded,04,305,870,20,490,550
2019-04-22,invaded,05,305,240,75,960,1125
2019-04-22,invaded,06,305,935,25,400,480
2019-04-22,invaded,07,305,885,55,410,500
2019-04-22,invaded,09,305,980,10,405,450
2019-04-22,invaded,10,305,905,45,445,490
2019-04-22,invaded,11,305,835,10,530,595
2019-04-22,invaded,12,305,815,10,585,615
2019-04-22,native,13,305,885,10,510,545
2019-04-22,native,14,305,805,35,565,600
2019-04-22,native,15,305,875,10,525,555
2019-04-22,native,16,305,865,20,535,555
2019-04-22,native,17,305,835,15,565,590
2019-04-22,native,19,305,540,80,620,820
2019-04-22,native,20,305,765,20,645,655
2019-04-22,native,21,305,920,20,465,500
2019-04-22,native,22,305,765,35,580,640
2019-04-22,native,23,305,860,15,535,565
2019-04-22,native,24,305,720,40,650,680
2019-04-23,invaded,01,306,740,0,610,645
2019-04-23,invaded,02,306,340,35,915,1015
2019-04-23,invaded,03,306,1045,25,175,320
2019-04-23,invaded,04,306,825,35,465,535
2019-04-23,invaded,05,306,190,105,965,1100
2019-04-23,invaded,06,306,970,20,325,410
2019-04-23,invaded,07,306,915,20,420,465
2019-04-23,invaded,09,306,880,30,430,495
2019-04-23,invaded,10,306,895,20,455,495
2019-04-23,invaded,11,306,835,25,510,550
2019-04-23,invaded,12,306,805,10,575,595
2019-04-23,native,13,306,855,15,510,545
2019-04-23,native,14,306,765,75,530,580
2019-04-23,native,15,306,770,45,550,610
2019-04-23,native,16,306,880,15,450,500
2019-04-23,native,17,306,795,20,565,610
2019-04-23,native,19,306,255,165,630,950
2019-04-23,native,20,306,195,35,800,900
2019-04-23,native,21,306,885,15,490,535
2019-04-23,native,22,306,855,30,420,505
2019-04-23,native,23,306,845,20,490,520
2019-04-23,native,24,306,685,45,595,655
2019-04-24,invaded,01,307,820,55,535,565
2019-04-24,invaded,02,307,375,60,925,1005
2019-04-24,invaded,03,307,995,35,295,410
2019-04-24,invaded,04,307,755,50,575,635
2019-04-24,invaded,05,307,225,75,940,1140
2019-04-24,invaded,06,307,925,35,405,480
2019-04-24,invaded,07,307,880,15,485,545
2019-04-24,invaded,09,307,830,30,505,580
2019-04-24,invaded,10,307,875,30,475,535
2019-04-24,invaded,11,307,835,20,535,585
2019-04-24,invaded,12,307,755,20,625,665
2019-04-24,native,13,307,820,15,565,605
2019-04-24,native,14,307,780,40,550,620
2019-04-24,native,15,307,790,15,595,635
2019-04-24,native,16,307,850,10,510,580
2019-04-24,native,17,307,780,20,595,640
2019-04-24,native,19,307,365,60,790,1015
2019-04-24,native,20,307,695,35,640,710
2019-04-24,native,21,307,845,25,500,570
2019-04-24,native,22,307,940,75,300,425
2019-04-24,native,23,307,820,20,565,600
2019-04-24,native,24,307,680,40,645,720
2019-04-25,invaded,01,308,635,120,365,685
2019-04-25,invaded,02,308,440,40,855,960
2019-04-25,invaded,03,308,1035,50,220,355
2019-04-25,invaded,04,308,780,50,515,610
2019-04-25,invaded,05,308,215,60,1020,1165
2019-04-25,invaded,06,308,925,55,395,460
2019-04-25,invaded,07,308,830,30,520,580
2019-04-25,invaded,09,308,820,25,535,595
2019-04-25,invaded,10,308,820,70,510,550
2019-04-25,invaded,11,308,840,25,520,575
2019-04-25,invaded,12,308,735,35,635,670
2019-04-25,native,13,308,805,20,570,615
2019-04-25,native,14,308,810,35,545,595
2019-04-25,native,15,308,745,40,585,655
2019-04-25,native,16,308,850,20,530,570
2019-04-25,native,17,308,710,50,610,680
2019-04-25,native,19,308,450,70,720,920
2019-04-25,native,20,308,700,35,625,705
2019-04-25,native,21,308,830,30,520,580
2019-04-25,native,22,308,925,70,290,445
2019-04-25,native,23,308,770,60,560,610
2019-04-25,native,24,308,675,35,655,730
2019-04-26,invaded,01,309,1075,145,0,220
2019-04-26,invaded,02,309,120,80,1030,1240
2019-04-26,invaded,03,309,1440,0,0,0
2019-04-26,invaded,04,309,1440,0,0,0
2019-04-26,invaded,06,309,1440,0,0,0
2019-04-26,invaded,07,309,1440,0,0,0
2019-04-26,invaded,09,309,1440,0,0,0
2019-04-26,invaded,10,309,1440,0,0,0
2019-04-26,invaded,11,309,1440,0,0,0
2019-04-26,invaded,12,309,1145,35,80,260
2019-04-26,native,13,309,1105,30,190,305
2019-04-26,native,14,309,1310,50,0,80
2019-04-26,native,15,309,1175,65,50,200
2019-04-26,native,16,309,1055,20,275,365
2019-04-26,native,17,309,1085,25,255,330
2019-04-26,native,19,309,435,80,585,925
2019-04-26,native,20,309,1055,20,295,365
2019-04-26,native,21,309,1405,30,0,5
2019-04-26,native,22,309,1390,50,0,0
2019-04-26,native,23,309,1160,30,155,250
2019-04-26,native,24,309,1015,15,385,410
2019-04-27,invaded,01,310,545,70,705,825
2019-04-27,invaded,02,310,420,45,675,975
2019-04-27,invaded,03,310,1365,40,0,35
2019-04-27,invaded,04,310,895,30,395,515
2019-04-27,invaded,05,310,320,85,905,1035
2019-04-27,invaded,06,310,1135,15,25,290
2019-04-27,invaded,07,310,1050,25,230,365
2019-04-27,invaded,09,310,1030,10,260,400
2019-04-27,invaded,10,310,1105,45,240,290
2019-04-27,invaded,11,310,945,25,380,470
2019-04-27,invaded,12,310,835,10,580,595
2019-04-27,native,13,310,900,10,500,530
2019-04-27,native,14,310,915,25,445,500
2019-04-27,native,15,310,940,15,460,485
2019-04-27,native,16,310,865,5,545,570
2019-04-27,native,17,310,870,5,545,565
2019-04-27,native,19,310,555,90,575,795
2019-04-27,native,20,310,885,10,500,545
2019-04-27,native,21,310,970,20,400,450
2019-04-27,native,22,310,220,50,680,735
2019-04-27,native,23,310,885,20,505,535
2019-04-27,native,24,310,765,25,590,650
2019-04-28,invaded,01,311,660,40,685,740
2019-04-28,invaded,02,311,210,95,980,1135
2019-04-28,invaded,03,311,1105,45,160,290
2019-04-28,invaded,04,311,890,15,405,535
2019-04-28,invaded,05,311,160,45,1020,1235
2019-04-28,invaded,06,311,1040,20,310,380
2019-04-28,invaded,07,311,980,25,370,435
2019-04-28,invaded,09,311,980,25,385,435
2019-04-28,invaded,10,311,1000,20,355,420
2019-04-28,invaded,11,311,900,20,425,520
2019-04-28,invaded,12,311,820,15,585,605
2019-04-28,native,13,311,900,20,445,520
2019-04-28,native,14,311,900,45,425,495
2019-04-28,native,15,311,905,15,465,520
2019-04-28,native,16,311,910,20,430,510
2019-04-28,native,17,311,870,15,530,555
2019-04-28,native,19,311,595,65,615,780
2019-04-28,native,20,311,840,25,485,575
2019-04-28,native,21,311,995,20,390,425
2019-04-28,native,22,311,230,110,745,850
2019-04-28,native,23,311,865,15,525,560
2019-04-28,native,24,311,800,25,575,615
2019-04-29,invaded,01,312,405,280,460,755
2019-04-29,invaded,02,312,250,45,1040,1145
2019-04-29,invaded,03,312,1000,45,280,395
2019-04-29,invaded,04,312,735,40,540,665
2019-04-29,invaded,05,312,175,50,1120,1215
2019-04-29,invaded,06,312,910,40,425,490
2019-04-29,invaded,07,312,900,30,450,510
2019-04-29,invaded,09,312,860,35,480,545
2019-04-29,invaded,10,312,880,15,490,545
2019-04-29,invaded,11,312,825,10,555,605
2019-04-29,invaded,12,312,745,20,640,675
2019-04-29,native,13,312,855,20,535,565
2019-04-29,native,14,312,830,15,530,595
2019-04-29,native,15,312,820,25,550,595
2019-04-29,native,16,312,805,30,560,605
2019-04-29,native,17,312,795,30,585,615
2019-04-29,native,19,312,465,75,725,900
2019-04-29,native,20,312,790,35,560,615
2019-04-29,native,21,312,915,15,470,510
2019-04-29,native,22,312,145,125,1060,1170
2019-04-29,native,23,312,850,20,535,570
2019-04-29,native,24,312,745,30,615,665
2019-04-30,invaded,01,313,735,185,105,520
2019-04-30,invaded,02,313,290,40,980,1110
2019-04-30,invaded,03,313,1025,60,255,355
2019-04-30,invaded,04,313,820,40,505,580
2019-04-30,invaded,05,313,185,60,1060,1195
2019-04-30,invaded,06,313,935,15,410,490
2019-04-30,invaded,07,313,875,30,460,535
2019-04-30,invaded,09,313,870,20,460,550
2019-04-30,invaded,10,313,865,25,500,550
2019-04-30,invaded,11,313,830,20,545,590
2019-04-30,invaded,12,313,760,20,615,660
2019-04-30,native,13,313,860,15,505,565
2019-04-30,native,14,313,855,35,500,550
2019-04-30,native,15,313,820,30,535,590
2019-04-30,native,16,313,845,20,520,575
2019-04-30,native,17,313,815,25,565,600
2019-04-30,native,19,313,440,60,820,940
2019-04-30,native,20,313,805,25,540,610
2019-04-30,native,21,313,900,20,460,520
2019-04-30,native,22,313,160,135,910,1145
2019-04-30,native,23,313,860,15,525,565
2019-04-30,native,24,313,770,30,580,640
2019-05-01,invaded,01,314,545,130,110,765
2019-05-01,invaded,02,314,330,55,910,1055
2019-05-01,invaded,03,314,1015,30,300,395
2019-05-01,invaded,04,314,735,40,565,665
2019-05-01,invaded,05,314,210,40,1065,1190
2019-05-01,invaded,06,314,895,40,430,505
2019-05-01,invaded,07,314,865,35,480,540
2019-05-01,invaded,09,314,780,70,515,590
2019-05-01,invaded,10,314,835,30,525,575
2019-05-01,invaded,11,314,790,20,560,630
2019-05-01,invaded,12,314,730,20,645,690
2019-05-01,native,13,314,835,15,545,590
2019-05-01,native,14,314,815,50,525,575
2019-05-01,native,15,314,775,30,575,635
2019-05-01,native,16,314,785,25,570,630
2019-05-01,native,17,314,770,30,580,640
2019-05-01,native,19,314,540,95,580,805
2019-05-01,native,20,314,775,30,560,635
2019-05-01,native,21,314,880,35,485,525
2019-05-01,native,22,314,245,120,885,1075
2019-05-01,native,23,314,845,30,530,565
2019-05-01,native,24,314,715,30,635,695
2019-05-02,invaded,01,315,705,495,0,240
2019-05-02,invaded,02,315,270,35,1035,1135
2019-05-02,invaded,03,315,1440,0,0,0
2019-05-02,invaded,04,315,1305,50,10,85
2019-05-02,invaded,05,315,170,10,1165,1260
2019-05-02,invaded,06,315,1385,45,0,10
2019-05-02,invaded,07,315,1325,35,15,80
2019-05-02,invaded,09,315,1290,20,65,130
2019-05-02,invaded,10,315,1350,10,50,80
2019-05-02,invaded,11,315,1230,25,140,185
2019-05-02,invaded,12,315,1185,30,180,225
2019-05-02,native,13,315,1260,20,105,160
2019-05-02,native,14,315,1340,25,25,75
2019-05-02,native,15,315,1265,45,100,130
2019-05-02,native,16,315,1305,10,90,125
2019-05-02,native,17,315,1205,30,125,205
2019-05-02,native,19,315,1090,20,195,330
2019-05-02,native,20,315,1270,10,95,160
2019-05-02,native,21,315,1345,20,25,75
2019-05-02,native,22,315,235,35,1145,1170
2019-05-02,native,23,315,1250,30,80,160
2019-05-02,native,24,315,1210,10,150,220
2019-05-03,invaded,01,316,80,1110,55,250
2019-05-03,invaded,03,316,1440,0,0,0
2019-05-03,invaded,04,316,1440,0,0,0
2019-05-03,invaded,06,316,1440,0,0,0
2019-05-03,invaded,07,316,1440,0,0,0
2019-05-03,invaded,09,316,1440,0,0,0
2019-05-03,invaded,10,316,1440,0,0,0
2019-05-03,invaded,11,316,1440,0,0,0
2019-05-03,invaded,12,316,1440,0,0,0
2019-05-03,native,13,316,1440,0,0,0
2019-05-03,native,14,316,1440,0,0,0
2019-05-03,native,15,316,1440,0,0,0
2019-05-03,native,16,316,1440,0,0,0
2019-05-03,native,17,316,1420,20,0,0
2019-05-03,native,19,316,470,30,545,940
2019-05-03,native,20,316,1440,0,0,0
2019-05-03,native,21,316,1440,0,0,0
2019-05-03,native,23,316,1440,0,0,0
2019-05-03,native,24,316,1430,10,0,0
2019-05-04,invaded,01,317,445,680,40,320
2019-05-04,invaded,03,317,1440,0,0,0
2019-05-04,invaded,04,317,1440,0,0,0
2019-05-04,invaded,06,317,1440,0,0,0
2019-05-04,invaded,07,317,1340,55,0,45
2019-05-04,invaded,09,317,1440,0,0,0
2019-05-04,invaded,10,317,1440,0,0,0
2019-05-04,invaded,11,317,1440,0,0,0
2019-05-04,invaded,12,317,1060,30,175,350
2019-05-04,native,13,317,1060,20,240,360
2019-05-04,native,14,317,1205,80,80,155
2019-05-04,native,15,317,1180,30,145,230
2019-05-04,native,16,317,1035,20,340,385
2019-05-04,native,17,317,975,25,380,440
2019-05-04,native,19,317,395,210,210,835
2019-05-04,native,20,317,995,25,360,420
2019-05-04,native,21,317,1225,95,15,120
2019-05-04,native,22,317,105,50,1105,1285
2019-05-04,native,23,317,1145,60,130,235
2019-05-04,native,24,317,995,35,365,410
2019-05-05,invaded,01,318,200,395,15,845
2019-05-05,invaded,03,318,1440,0,0,0
2019-05-05,invaded,04,318,1440,0,0,0
2019-05-05,invaded,06,318,1440,0,0,0
2019-05-05,invaded,07,318,1440,0,0,0
2019-05-05,invaded,09,318,1440,0,0,0
2019-05-05,invaded,10,318,1440,0,0,0
2019-05-05,invaded,11,318,1440,0,0,0
2019-05-05,invaded,12,318,1440,0,0,0
2019-05-05,native,13,318,1440,0,0,0
2019-05-05,native,14,318,1440,0,0,0
2019-05-05,native,15,318,1440,0,0,0
2019-05-05,native,16,318,1440,0,0,0
2019-05-05,native,17,318,1440,0,0,0
2019-05-05,native,19,318,120,35,1130,1285
2019-05-05,native,20,318,1440,0,0,0
2019-05-05,native,21,318,1440,0,0,0
2019-05-05,native,22,318,10,25,1320,1405
2019-05-05,native,23,318,1440,0,0,0
2019-05-05,native,24,318,1440,0,0,0
2019-05-06,invaded,01,319,1000,205,60,235
2019-05-06,invaded,03,319,1440,0,0,0
2019-05-06,invaded,04,319,1430,5,0,5
2019-05-06,invaded,06,319,1440,0,0,0
2019-05-06,invaded,07,319,1435,5,0,0
2019-05-06,invaded,09,319,1440,0,0,0
2019-05-06,invaded,10,319,1440,0,0,0
2019-05-06,invaded,11,319,1435,0,0,5
2019-05-06,invaded,12,319,980,45,310,415
2019-05-06,native,13,319,1105,15,185,320
2019-05-06,native,14,319,1275,20,70,145
2019-05-06,native,15,319,1165,20,135,255
2019-05-06,native,16,319,1000,15,340,425
2019-05-06,native,17,319,995,25,365,420
2019-05-06,native,19,319,720,95,515,625
2019-05-06,native,20,319,1325,35,30,80
2019-05-06,native,21,319,1360,50,0,30
2019-05-06,native,22,319,215,175,820,1050
2019-05-06,native,23,319,1110,25,225,305
2019-05-06,native,24,319,1025,30,335,385
2019-05-07,invaded,01,320,605,30,640,805
2019-05-07,invaded,02,320,130,70,800,1240
2019-05-07,invaded,03,320,1440,0,0,0
2019-05-07,invaded,04,320,1175,40,100,225
2019-05-07,invaded,05,320,465,30,895,945
2019-05-07,invaded,06,320,1440,0,0,0
2019-05-07,invaded,07,320,1170,65,95,205
2019-05-07,invaded,09,320,1160,90,35,190
2019-05-07,invaded,10,320,1190,35,105,215
2019-05-07,invaded,11,320,1005,10,210,425
2019-05-07,invaded,12,320,855,10,550,575
2019-05-07,native,13,320,965,35,415,440
2019-05-07,native,14,320,1040,30,310,370
